Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-10-13 15:46:40.653334,4166.54545413,0,4194.87878746,0,4194.36363594,0,4224.24242382,0,4184.06060564,0,4237.1212117,0,4162.42424201,0,4209.8181814,0,4231.45454503,0,4075.36363596,0,4286.06060563,0,4121.2121208,0,4310.27272684,0,4299.45454502,0,42.0,42.0,?
2017-10-13 15:46:40.654100,4153.15151474,0,4189.21212079,0,4037.75757535,0,4173.24242383,0,4205.69696928,0,4171.18181776,0,4187.66666625,0,4177.87878746,0,4142.33333292,0,4220.63636321,0,4212.39393897,0,4181.99999958,0,4123.78787838,0,4192.30302988,0,42.0,42.0,?
2017-10-13 15:46:40.655098,4152.12121171,0,4190.24242382,0,4061.45454505,0,4170.15151473,0,4206.21212079,0,4167.06060564,0,4182.5151511,0,4163.96969655,0,4128.42424201,0,4219.60606018,0,4216.51515109,0,4188.69696928,0,4127.9090905,0,4186.63636322,0,42.0,42.0,?
2017-10-13 15:46:40.656192,4154.69696928,0,4166.54545413,0,4062.99999959,0,4168.09090867,0,4207.75757534,0,4170.66666625,0,4173.75757534,0,4153.66666625,0,4121.2121208,0,4209.8181814,0,4207.75757534,0,4183.03030261,0,4122.75757535,0,4185.09090867,0,42.0,42.0,?
2017-10-13 15:46:40.657483,4155.2121208,0,4178.39393898,0,4036.72727232,0,4171.69696928,0,4211.87878746,0,4173.75757534,0,4178.39393898,0,4161.39393898,0,4131.5151511,0,4202.60606019,0,4205.69696928,0,4176.84848443,0,4121.2121208,0,4186.1212117,0,42.0,42.0,?
2017-10-13 15:46:40.658120,4156.75757534,0,4208.78787837,0,4045.48484808,0,4174.27272686,0,4222.69696927,0,4174.27272686,0,4188.18181776,0,4174.27272686,0,4140.27272686,0,4212.39393897,0,4217.54545412,0,4183.03030261,0,4130.99999959,0,4193.33333291,0,42.0,42.0,?
2017-10-13 15:46:40.659296,4158.30302989,0,4198.99999958,0,4068.66666626,0,4173.24242383,0,4226.8181814,0,4173.75757534,0,4188.69696928,0,4181.48484807,0,4146.45454504,0,4228.36363594,0,4221.15151473,0,4192.8181814,0,4143.36363595,0,4202.09090867,0,42.0,42.0,?
2017-10-13 15:46:40.660094,4157.27272686,0,4184.06060564,0,4060.42424202,0,4170.66666625,0,4213.424242,0,4171.18181776,0,4186.1212117,0,4185.60606019,0,4152.12121171,0,4232.99999958,0,4228.36363594,0,4200.54545413,0,4142.33333292,0,4202.09090867,0,42.0,42.0,?
2017-10-13 15:46:40.661095,4159.33333292,0,4191.27272685,0,4060.93939353,0,4174.27272686,0,4206.21212079,0,4171.69696928,0,4187.66666625,0,4190.24242382,0,4156.75757534,0,4236.09090867,0,4236.60606018,0,4200.54545413,0,4142.84848443,0,4202.09090867,0,42.0,42.0,?
2017-10-13 15:46:40.662092,4164.99999958,0,4179.42424201,0,4075.36363596,0,4179.42424201,0,4212.90909049,0,4175.30302989,0,4187.15151473,0,4187.66666625,0,4160.87878746,0,4235.57575715,0,4227.33333291,0,4192.30302988,0,4153.66666625,0,4205.69696928,0,42.0,42.0,?
