Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-11-15 20:18:03.614058,4237.63636321,4.1212121208,4100.6060602,0,4146.45454504,0,4141.30302989,0,4226.8181814,0,4140.27272686,0,4144.90909049,0,4160.36363595,0,4159.84848443,0,4135.63636322,0,4171.18181776,0,4160.87878746,0,4143.36363595,0,4150.06060565,0,42.0,42.0,?
2017-11-15 20:18:03.615040,4166.54545413,4.1212121208,4139.24242383,0,4163.96969655,0,4128.42424201,0,4166.54545413,0,4139.24242383,869.575757489,4155.72727231,0,4168.09090867,0,4129.45454504,0,4157.27272686,0,4158.30302989,0,4159.33333292,0,4172.72727231,0,4182.5151511,0,42.0,42.0,?
2017-11-15 20:18:03.616041,4144.39393898,4.1212121208,4151.09090868,0,4170.15151473,0,4121.2121208,0,4141.8181814,0,4139.75757534,869.575757489,4156.24242383,956.121212026,4170.15151473,0,4161.39393898,0,4168.09090867,0,4156.75757534,0,4156.75757534,0,4176.84848443,0,4183.54545413,0,42.0,42.0,?
2017-11-15 20:18:03.617046,4156.75757534,4.1212121208,4140.78787837,0,4160.36363595,0,4106.78787838,0,4147.99999959,0,4135.12121171,869.575757489,4154.69696928,956.121212026,4155.72727231,1660.84848468,4142.33333292,0,4161.39393898,0,4149.54545413,0,4158.8181814,0,4166.03030261,0,4170.15151473,0,42.0,42.0,?
2017-11-15 20:18:03.618030,4151.60606019,4.1212121208,4129.96969656,0,4153.66666625,0,4115.54545413,0,4155.72727231,0,4134.60606019,869.575757489,4145.93939352,956.121212026,4151.60606019,1660.84848468,4139.75757534,1343.51515138,4155.72727231,0,4156.24242383,0,4160.87878746,0,4154.18181777,0,4161.39393898,0,42.0,42.0,?
2017-11-15 20:18:03.619036,4142.84848443,4.1212121208,4135.12121171,0,4160.87878746,0,4129.45454504,0,4142.33333292,0,4134.09090868,869.575757489,4135.63636322,956.121212026,4153.15151474,1660.84848468,4157.78787837,1343.51515138,4159.33333292,1273.45454533,4153.66666625,0,4157.78787837,0,4152.12121171,0,4160.36363595,0,42.0,42.0,?
2017-11-15 20:18:03.620024,4163.96969655,4.1212121208,4133.06060565,0,4157.78787837,0,4118.63636322,0,4161.90909049,0,4126.87878747,869.575757489,4140.27272686,956.121212026,4138.72727231,1660.84848468,4131.5151511,1343.51515138,4151.60606019,1273.45454533,4153.66666625,12.3636363624,4155.72727231,0,4146.96969656,0,4155.2121208,0,42.0,42.0,?
2017-11-15 20:18:03.621029,4140.78787837,4.1212121208,4130.99999959,0,4159.84848443,0,4114.5151511,0,4144.90909049,0,4128.42424201,869.575757489,4137.69696928,956.121212026,4134.60606019,1660.84848468,4124.81818141,1343.51515138,4151.09090868,1273.45454533,4157.78787837,12.3636363624,4154.69696928,8.2424242416,4139.24242383,0,4156.75757534,0,42.0,42.0,?
2017-11-15 20:18:03.622027,4156.75757534,4.1212121208,4135.63636322,0,4164.48484807,0,4122.24242383,0,4149.54545413,0,4132.03030262,869.575757489,4133.06060565,956.121212026,4141.8181814,1660.84848468,4141.30302989,1343.51515138,4149.03030262,1273.45454533,4150.57575716,12.3636363624,4157.27272686,8.2424242416,4135.12121171,53.5757575704,4161.90909049,0,42.0,42.0,?
2017-11-15 20:18:03.623034,4155.72727231,4.1212121208,4142.84848443,0,4166.54545413,0,4126.87878747,0,4158.30302989,0,4136.66666625,869.575757489,4144.90909049,956.121212026,4148.5151511,1660.84848468,4132.54545413,1343.51515138,4149.03030262,1277.57575745,4155.2121208,12.3636363624,4157.78787837,8.2424242416,4140.78787837,53.5757575704,4164.99999958,0,42.0,42.0,?
2017-11-15 20:18:03.629062,4139.75757534,4.1212121208,4148.5151511,0,4177.36363595,0,4129.96969656,0,4138.2121208,0,4139.24242383,869.575757489,4147.99999959,956.121212026,4154.18181777,1660.84848468,4132.03030262,1343.51515138,4163.45454504,1277.57575745,4156.24242383,12.3636363624,4155.2121208,8.2424242416,4154.69696928,53.5757575704,4173.75757534,0,42.0,42.0,?
2017-11-15 20:18:03.637206,4166.54545413,4.1212121208,4143.36363595,0,4179.42424201,0,4123.78787838,0,4156.24242383,0,4134.60606019,869.575757489,4140.27272686,956.121212026,4153.15151474,1660.84848468,4150.57575716,1343.51515138,4167.06060564,1277.57575745,4155.2121208,12.3636363624,4159.33333292,8.2424242416,4161.39393898,53.5757575704,4179.42424201,0,42.0,42.0,?
2017-11-15 20:18:03.646815,4153.66666625,4.1212121208,4141.30302989,0,4173.75757534,0,4120.69696928,0,4155.72727231,0,4141.30302989,869.575757489,4142.84848443,956.121212026,4157.27272686,1660.84848468,4156.75757534,1343.51515138,4164.48484807,1277.57575745,4157.78787837,12.3636363624,4160.36363595,8.2424242416,4159.84848443,53.5757575704,4176.84848443,0,42.0,42.0,?
2017-11-15 20:18:03.653048,4144.39393898,4.1212121208,4143.36363595,0,4168.09090867,0,4122.24242383,0,4141.30302989,0,4146.45454504,869.575757489,4156.24242383,956.121212026,4161.90909049,1660.84848468,4149.54545413,1343.51515138,4162.93939352,1277.57575745,4147.48484807,12.3636363624,4159.33333292,8.2424242416,4158.30302989,53.5757575704,4172.72727231,0,42.0,42.0,?
