Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-11-15 20:19:11.395975,4154.18181777,0,4064.54545414,0,4065.06060565,0,4099.57575717,0,4154.69696928,0,4144.39393898,0,4146.45454504,0,4078.45454505,0,4095.45454505,0,3982.63636324,0,4160.36363595,0,4155.72727231,0,4122.24242383,0,4124.81818141,0,42.0,42.0,?
2017-11-15 20:19:11.396176,4137.18181777,0,4141.30302989,0,4152.12121171,0,4158.8181814,0,4137.69696928,0,4175.30302989,0,4164.48484807,0,4165.5151511,0,4157.78787837,0,4161.39393898,0,4151.60606019,0,4157.78787837,0,4148.5151511,0,4158.8181814,0,42.0,42.0,?
2017-11-15 20:19:11.396263,4169.1212117,0,4150.06060565,0,4162.42424201,0,4178.90909049,0,4172.72727231,0,4170.66666625,0,4169.1212117,0,4170.66666625,0,4171.69696928,0,4171.18181776,0,4170.15151473,0,4157.78787837,0,4158.8181814,0,4171.69696928,0,42.0,42.0,?
2017-11-15 20:19:11.396315,4129.96969656,0,4151.60606019,0,4158.8181814,0,4189.21212079,0,4136.15151474,0,4170.66666625,0,4169.1212117,0,4170.66666625,0,4150.57575716,0,4174.27272686,0,4170.15151473,0,4157.27272686,0,4158.8181814,0,4171.69696928,0,42.0,42.0,?
2017-11-15 20:19:11.396402,4129.96969656,0,4151.60606019,0,4158.8181814,0,4189.21212079,0,4136.15151474,0,4176.33333292,0,4175.30302989,0,4170.15151473,0,4150.57575716,0,4174.27272686,0,4154.18181777,0,4157.27272686,0,4155.72727231,0,4161.90909049,0,42.0,42.0,?
2017-11-15 20:19:11.397956,4156.75757534,0,4150.57575716,0,4156.75757534,0,4197.96969655,0,4168.60606019,0,4163.96969655,0,4161.39393898,0,4160.36363595,0,4134.60606019,0,4160.87878746,0,4152.63636322,0,4158.30302989,0,4149.54545413,0,4155.72727231,0,42.0,42.0,?
2017-11-15 20:19:11.398295,4156.75757534,0,4150.57575716,0,4156.75757534,0,4197.96969655,0,4168.60606019,0,4163.96969655,0,4161.39393898,0,4160.36363595,0,4134.60606019,0,4160.87878746,0,4152.63636322,0,4158.30302989,0,4149.54545413,0,4155.72727231,0,42.0,42.0,?
2017-11-15 20:19:11.399446,4176.84848443,0,4165.5151511,0,4161.39393898,0,4215.48484806,0,4169.1212117,0,4176.84848443,0,4169.1212117,0,4164.99999958,0,4154.18181777,0,4165.5151511,0,4167.06060564,0,4160.87878746,0,4157.27272686,0,4162.42424201,0,42.0,42.0,?
2017-11-15 20:19:11.400206,4143.36363595,0,4169.63636322,0,4159.84848443,0,4215.99999958,0,4150.57575716,0,4177.36363595,0,4168.60606019,0,4165.5151511,0,4121.2121208,0,4165.5151511,0,4152.12121171,0,4160.36363595,0,4159.84848443,0,4161.39393898,0,42.0,42.0,?
2017-11-15 20:19:11.402136,4143.36363595,0,4169.63636322,0,4159.84848443,0,4215.99999958,0,4150.57575716,0,4177.36363595,0,4168.60606019,0,4165.5151511,0,4121.2121208,0,4165.5151511,0,4152.12121171,0,4160.36363595,0,4159.84848443,0,4161.39393898,0,42.0,42.0,?
2017-11-15 20:19:11.408166,4152.12121171,0,4168.60606019,0,4161.90909049,0,4211.87878746,0,4145.93939352,0,4168.60606019,0,4174.27272686,0,4171.69696928,0,4137.69696928,0,4166.54545413,0,4160.36363595,0,4159.33333292,0,4157.78787837,0,4160.36363595,0,42.0,42.0,?
