Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-11-15 20:20:19.075759,4155.2121208,0,4164.99999958,0,4098.54545414,0,4275.75757533,0,4115.54545413,0,4127.39393898,0,4187.66666625,0,4206.72727231,0,4253.60606018,0,4193.33333291,0,4147.48484807,0,4159.84848443,0,4226.30302988,0,4242.78787836,0,42.0,42.0,?
2017-11-15 20:20:19.076292,4155.2121208,0,4164.99999958,0,4098.54545414,0,4275.75757533,0,4115.54545413,0,4127.39393898,0,4187.66666625,0,4206.72727231,0,4253.60606018,0,4193.33333291,0,4147.48484807,0,4159.84848443,0,4226.30302988,0,4242.78787836,0,42.0,42.0,?
2017-11-15 20:20:19.077793,4161.39393898,0,4175.8181814,0,4110.9090905,0,4286.06060563,0,4110.9090905,0,4129.96969656,0,4203.1212117,0,4223.21212079,0,4272.15151472,0,4203.1212117,0,4152.12121171,0,4161.90909049,0,4236.09090867,0,4248.45454503,0,42.0,42.0,?
2017-11-15 20:20:19.078287,4175.8181814,0,4166.54545413,0,4110.9090905,0,4283.99999957,0,4136.15151474,0,4126.36363595,0,4206.21212079,0,4226.8181814,0,4254.63636321,0,4197.96969655,0,4163.96969655,0,4163.45454504,0,4232.99999958,0,4245.87878745,0,42.0,42.0,?
2017-11-15 20:20:19.079257,4139.75757534,0,4155.72727231,0,4104.72727232,0,4273.18181775,0,4098.03030262,0,4122.24242383,0,4191.78787837,0,4210.33333291,0,4240.21212079,0,4186.63636322,0,4147.99999959,0,4160.87878746,0,4221.15151473,0,4232.99999958,0,42.0,42.0,?
2017-11-15 20:20:19.080304,4173.24242383,0,4160.87878746,0,4105.75757535,0,4276.78787836,0,4124.30302989,0,4122.24242383,0,4187.15151473,0,4200.03030261,0,4242.27272685,0,4181.48484807,0,4160.36363595,0,4162.93939352,0,4222.18181776,0,4236.09090867,0,42.0,42.0,?
2017-11-15 20:20:19.081239,4153.66666625,0,4159.33333292,0,4107.30302989,0,4288.12121169,0,4118.63636322,0,4128.93939353,0,4194.87878746,0,4207.24242382,0,4230.424242,0,4176.33333292,0,4141.8181814,0,4158.8181814,0,4226.8181814,0,4235.06060564,0,42.0,42.0,?
2017-11-15 20:20:19.082562,4176.33333292,0,4133.06060565,0,4091.33333292,0,4273.18181775,0,4132.54545413,0,4129.45454504,0,4183.03030261,0,4188.69696928,0,4192.30302988,0,4163.45454504,0,4172.72727231,0,4162.42424201,0,4208.78787837,0,4220.63636321,0,42.0,42.0,?
2017-11-15 20:20:19.083421,4176.33333292,0,4133.06060565,0,4091.33333292,0,4273.18181775,0,4132.54545413,0,4129.45454504,0,4183.03030261,0,4188.69696928,0,4192.30302988,0,4163.45454504,0,4172.72727231,0,4162.42424201,0,4208.78787837,0,4220.63636321,0,42.0,42.0,?
2017-11-15 20:20:19.084349,4143.87878746,0,4137.18181777,0,4095.96969656,0,4281.424242,0,4103.18181777,0,4129.45454504,0,4186.63636322,0,4190.24242382,0,4220.63636321,0,4166.54545413,0,4148.5151511,0,4155.72727231,0,4212.39393897,0,4219.09090867,0,42.0,42.0,?
2017-11-15 20:20:19.091270,4168.09090867,0,4143.87878746,0,4100.09090868,0,4286.06060563,0,4119.66666625,0,4128.42424201,0,4189.72727231,0,4201.57575716,0,4231.45454503,0,4171.69696928,0,4167.06060564,0,4160.36363595,0,4221.66666624,0,4228.87878746,0,42.0,42.0,?
2017-11-15 20:20:19.098410,4153.15151474,0,4143.36363595,0,4101.12121171,0,4278.84848442,0,4120.69696928,0,4128.42424201,0,4189.72727231,0,4205.69696928,0,4221.66666624,0,4177.36363595,0,4155.2121208,0,4159.84848443,0,4219.60606018,0,4225.27272685,0,42.0,42.0,?
2017-11-15 20:20:19.106282,4151.09090868,0,4137.69696928,0,4102.66666626,0,4274.21212078,0,4101.12121171,0,4132.03030262,0,4193.33333291,0,4204.66666625,0,4219.60606018,0,4177.36363595,0,4159.33333292,0,4161.90909049,0,4214.96969655,0,4217.54545412,0,42.0,42.0,?
2017-11-15 20:20:19.114259,4178.39393898,0,4137.18181777,0,4109.87878747,0,4278.33333291,0,4134.09090868,0,4136.66666625,0,4193.84848443,0,4205.18181776,0,4238.66666624,0,4180.45454504,0,4174.27272686,0,4165.5151511,0,4221.15151473,0,4225.78787837,0,42.0,42.0,?
2017-11-15 20:20:19.122525,4139.24242383,0,4150.06060565,0,4120.18181777,0,4286.06060563,0,4104.2121208,0,4134.60606019,0,4189.72727231,0,4205.18181776,0,4237.63636321,0,4187.66666625,0,4149.03030262,0,4158.30302989,0,4221.66666624,0,4228.36363594,0,42.0,42.0,?
2017-11-15 20:20:19.129261,4169.63636322,0,4157.27272686,0,4124.30302989,0,4283.99999957,0,4115.54545413,0,4128.93939353,0,4188.18181776,0,4202.09090867,0,4207.24242382,0,4185.60606019,0,4166.54545413,0,4160.36363595,0,4210.33333291,0,4227.33333291,0,42.0,42.0,?
2017-11-15 20:20:19.137506,4170.66666625,0,4149.03030262,0,4118.63636322,0,4276.78787836,0,4120.69696928,0,4126.36363595,0,4190.75757534,0,4202.60606019,0,4202.09090867,0,4180.45454504,0,4158.30302989,0,4159.84848443,0,4203.63636322,0,4221.15151473,0,42.0,42.0,?
2017-11-15 20:20:19.145266,4152.12121171,0,4142.84848443,0,4111.93939353,0,4276.78787836,0,4095.45454505,0,4124.81818141,0,4188.69696928,0,4206.72727231,0,4231.45454503,0,4185.60606019,0,4154.18181777,0,4159.84848443,0,4210.84848443,0,4220.1212117,0,42.0,42.0,?
2017-11-15 20:20:19.153262,4173.75757534,0,4142.33333292,0,4111.42424201,0,4271.63636321,0,4128.93939353,0,4124.30302989,0,4189.21212079,0,4208.27272685,0,4241.24242382,0,4191.27272685,0,4164.99999958,0,4165.5151511,0,4216.51515109,0,4228.36363594,0,42.0,42.0,?
2017-11-15 20:20:19.162283,4143.87878746,0,4139.75757534,0,4110.9090905,0,4258.24242382,0,4103.18181777,0,4127.9090905,0,4190.75757534,0,4206.21212079,0,4215.99999958,0,4179.42424201,0,4139.24242383,0,4161.90909049,0,4205.69696928,0,4215.99999958,0,42.0,42.0,?
2017-11-15 20:20:19.169246,4170.66666625,0,4136.66666625,0,4106.78787838,0,4256.18181776,0,4113.48484807,0,4129.96969656,0,4188.18181776,0,4203.63636322,0,4199.5151511,0,4164.48484807,0,4162.93939352,0,4160.87878746,0,4192.30302988,0,4209.8181814,0,42.0,42.0,?
2017-11-15 20:20:19.183351,4166.54545413,12.3636363624,4134.09090868,0,4103.69696929,0,4262.36363594,0,4125.33333292,0,4128.93939353,0,4189.72727231,0,4206.21212079,0,4215.48484806,0,4163.45454504,0,4164.48484807,0,4158.30302989,0,4185.60606019,0,4210.33333291,0,42.0,42.0,?
2017-11-15 20:20:19.192597,4142.84848443,12.3636363624,4126.36363595,1376.48484835,4104.72727232,0,4255.15151473,0,4093.9090905,0,4126.36363595,0,4192.30302988,0,4209.8181814,0,4235.06060564,0,4173.75757534,0,4154.69696928,0,4158.30302989,0,4190.75757534,0,4206.72727231,0,42.0,42.0,?
2017-11-15 20:20:19.194279,4175.30302989,12.3636363624,4122.75757535,1376.48484835,4107.81818141,0,4247.424242,0,4130.48484807,0,4126.36363595,0,4186.63636322,0,4207.24242382,0,4220.1212117,0,4185.60606019,0,4165.5151511,0,4161.90909049,0,4201.57575716,0,4211.87878746,3783.27272689,42.0,42.0,?
2017-11-15 20:20:19.201293,4148.5151511,12.3636363624,4133.57575716,1376.48484835,4110.39393898,1372.36363623,4252.06060564,0,4112.45454504,0,4127.9090905,0,4183.54545413,0,4205.18181776,0,4207.75757534,0,4188.69696928,0,4141.30302989,0,4157.78787837,0,4202.60606019,0,4214.96969655,3783.27272689,42.0,42.0,?
2017-11-15 20:20:19.210260,4168.60606019,12.3636363624,4141.30302989,1376.48484835,4114.5151511,1372.36363623,4255.15151473,1108.6060605,4112.96969656,0,4123.78787838,0,4193.33333291,0,4208.78787837,0,4225.78787837,0,4189.21212079,0,4160.87878746,0,4163.45454504,0,4202.60606019,0,4221.66666624,3783.27272689,42.0,42.0,?
2017-11-15 20:20:19.216264,4167.57575716,12.3636363624,4141.30302989,1376.48484835,4123.27272686,1372.36363623,4259.27272685,1108.6060605,4129.96969656,284.363636335,4121.72727232,0,4197.45454503,0,4211.36363594,0,4230.424242,0,4198.99999958,0,4159.84848443,0,4162.93939352,0,4213.93939352,0,4229.39393897,3783.27272689,42.0,42.0,?
2017-11-15 20:20:19.224396,4135.12121171,12.3636363624,4147.48484807,1376.48484835,4129.45454504,1372.36363623,4260.81818139,1108.6060605,4096.99999959,284.363636335,4123.78787838,1273.45454533,4187.66666625,0,4204.66666625,0,4215.48484806,0,4203.63636322,0,4145.42424201,0,4157.78787837,0,4215.48484806,0,4233.51515109,3783.27272689,42.0,42.0,?
2017-11-15 20:20:19.232260,4170.66666625,12.3636363624,4155.2121208,1376.48484835,4129.45454504,1372.36363623,4252.06060564,1108.6060605,4126.87878747,284.363636335,4115.03030262,1273.45454533,4182.5151511,2159.5151513,4199.5151511,0,4207.24242382,0,4198.99999958,0,4166.03030261,0,4162.93939352,0,4206.72727231,0,4236.09090867,3783.27272689,42.0,42.0,?
2017-11-15 20:20:19.240258,4147.48484807,12.3636363624,4152.12121171,1376.48484835,4129.45454504,1372.36363623,4245.36363594,1108.6060605,4110.9090905,284.363636335,4110.9090905,1273.45454533,4189.72727231,2159.5151513,4206.72727231,2835.39393911,4213.93939352,0,4198.99999958,0,4151.60606019,0,4162.42424201,0,4210.33333291,0,4228.36363594,3783.27272689,42.0,42.0,?
2017-11-15 20:20:19.247273,4160.87878746,12.3636363624,4139.75757534,1376.48484835,4126.87878747,1372.36363623,4245.36363594,1108.6060605,4109.36363595,284.363636335,4124.81818141,1273.45454533,4194.36363594,2159.5151513,4205.69696928,2835.39393911,4218.57575715,1232.24242412,4193.33333291,0,4166.54545413,0,4162.93939352,0,4210.84848443,0,4226.8181814,3783.27272689,42.0,42.0,?
2017-11-15 20:20:19.256264,4170.66666625,12.3636363624,4128.93939353,1376.48484835,4115.54545413,1372.36363623,4244.84848442,1108.6060605,4135.63636322,284.363636335,4130.99999959,1273.45454533,4188.69696928,2159.5151513,4190.75757534,2835.39393911,4210.33333291,1232.24242412,4175.30302989,1232.24242412,4162.93939352,0,4159.33333292,0,4189.21212079,0,4220.1212117,3783.27272689,42.0,42.0,?
2017-11-15 20:20:19.263275,4139.75757534,12.3636363624,4123.27272686,1376.48484835,4105.75757535,1372.36363623,4236.60606018,1108.6060605,4098.03030262,284.363636335,4119.66666625,1273.45454533,4186.1212117,2159.5151513,4188.69696928,2835.39393911,4193.84848443,1232.24242412,4164.48484807,1232.24242412,4147.99999959,4.1212121208,4156.24242383,0,4176.33333292,0,4204.66666625,3783.27272689,42.0,42.0,?
2017-11-15 20:20:19.271260,4172.72727231,12.3636363624,4120.69696928,1376.48484835,4106.78787838,1372.36363623,4228.36363594,1108.6060605,4122.75757535,284.363636335,4108.33333292,1273.45454533,4186.1212117,2159.5151513,4196.424242,2835.39393911,4187.66666625,1232.24242412,4171.69696928,1232.24242412,4174.78787837,4.1212121208,4162.93939352,12.3636363624,4191.78787837,0,4210.84848443,3783.27272689,42.0,42.0,?
2017-11-15 20:20:19.279257,4151.09090868,12.3636363624,4125.84848444,1376.48484835,4109.36363595,1372.36363623,4227.84848443,1108.6060605,4115.54545413,284.363636335,4115.03030262,1273.45454533,4193.33333291,2159.5151513,4200.54545413,2835.39393911,4206.21212079,1232.24242412,4182.5151511,1232.24242412,4153.15151474,4.1212121208,4161.90909049,12.3636363624,4201.57575716,313.212121181,4214.96969655,3783.27272689,42.0,42.0,?
2017-11-15 20:20:19.287276,4161.39393898,12.3636363624,4133.06060565,1376.48484835,4108.33333292,1372.36363623,4228.36363594,1108.6060605,4106.27272686,284.363636335,4125.33333292,1273.45454533,4197.96969655,2159.5151513,4201.06060564,2835.39393911,4211.36363594,1232.24242412,4184.57575716,1219.87878776,4159.33333292,4.1212121208,4160.36363595,12.3636363624,4190.24242382,313.212121181,4212.90909049,3783.27272689,42.0,42.0,?
2017-11-15 20:20:19.295244,4178.90909049,12.3636363624,4139.75757534,1376.48484835,4110.9090905,1372.36363623,4229.90909049,1108.6060605,4132.03030262,284.363636335,4119.66666625,1273.45454533,4188.69696928,2159.5151513,4196.424242,2835.39393911,4194.36363594,1232.24242412,4183.54545413,1219.87878776,4169.1212117,4.1212121208,4157.27272686,12.3636363624,4184.06060564,313.212121181,4216.51515109,3783.27272689,42.0,42.0,?
2017-11-15 20:20:19.303260,4144.90909049,12.3636363624,4149.54545413,1376.48484835,4118.63636322,1372.36363623,4228.87878746,1108.6060605,4095.45454505,284.363636335,4106.27272686,1273.45454533,4181.99999958,2159.5151513,4193.84848443,2835.39393911,4201.57575716,1232.24242412,4191.78787837,1219.87878776,4149.54545413,4.1212121208,4156.24242383,12.3636363624,4198.48484806,313.212121181,4223.7272723,3783.27272689,42.0,42.0,?
2017-11-15 20:20:19.310265,4177.36363595,12.3636363624,4154.69696928,1376.48484835,4127.9090905,1372.36363623,4226.30302988,1108.6060605,4124.81818141,284.363636335,4107.81818141,1273.45454533,4189.21212079,2159.5151513,4201.06060564,2835.39393911,4218.06060564,1232.24242412,4202.09090867,1219.87878776,4168.09090867,4.1212121208,4162.42424201,12.3636363624,4212.39393897,313.212121181,4237.1212117,3783.27272689,42.0,42.0,?
2017-11-15 20:20:19.318252,4154.69696928,12.3636363624,4146.45454504,1376.48484835,4128.42424201,1372.36363623,4229.90909049,1108.6060605,4124.81818141,284.363636335,4116.06060565,1273.45454533,4192.30302988,2159.5151513,4207.75757534,2835.39393911,4209.30302988,1232.24242412,4195.39393897,1219.87878776,4149.03030262,4.1212121208,4157.27272686,12.3636363624,4197.96969655,313.212121181,4225.27272685,3783.27272689,42.0,42.0,?
2017-11-15 20:20:19.326273,4151.09090868,12.3636363624,4140.27272686,1376.48484835,4126.36363595,1372.36363623,4230.424242,1108.6060605,4105.24242383,284.363636335,4109.87878747,1273.45454533,4191.78787837,2159.5151513,4200.54545413,2835.39393911,4204.15151473,1232.24242412,4179.42424201,1219.87878776,4151.09090868,4.1212121208,4157.78787837,12.3636363624,4179.93939352,313.212121181,4210.84848443,3783.27272689,42.0,42.0,?
2017-11-15 20:20:19.334455,4176.33333292,12.3636363624,4159.84848443,1376.48484835,4144.39393898,1372.36363623,4233.51515109,1108.6060605,4139.24242383,284.363636335,4108.84848444,1273.45454533,4200.03030261,2159.5151513,4201.57575716,2835.39393911,4216.51515109,1232.24242412,4191.78787837,1219.87878776,4165.5151511,4.1212121208,4164.48484807,12.3636363624,4193.84848443,313.212121181,4228.36363594,3783.27272689,42.0,42.0,?
2017-11-15 20:20:19.342274,4144.90909049,12.3636363624,4178.90909049,1376.48484835,4164.99999958,1372.36363623,4245.36363594,1108.6060605,4108.84848444,284.363636335,4117.09090868,1273.45454533,4207.75757534,2159.5151513,4217.03030261,2835.39393911,4218.06060564,1232.24242412,4218.57575715,1219.87878776,4150.57575716,4.1212121208,4161.39393898,12.3636363624,4216.51515109,313.212121181,4244.33333291,3783.27272689,42.0,42.0,?
