Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-10-13 15:56:54.260719,4143.36363595,0,4178.39393898,0,4227.84848443,0,4195.90909049,0,4172.72727231,0,4156.24242383,0,4158.30302989,0,4196.93939352,0,4176.33333292,0,4202.60606019,0,4174.78787837,0,4161.39393898,0,4157.78787837,0,4190.24242382,0,42.0,42.0,?
2017-10-13 15:56:54.261110,4064.03030262,0,4160.87878746,0,4192.8181814,0,4212.39393897,0,4198.48484806,0,4169.63636322,0,4172.72727231,2678.78787852,4222.18181776,0,4196.424242,0,4170.66666625,0,4170.66666625,0,4086.18181777,0,4128.42424201,0,4185.60606019,0,42.0,42.0,?
2017-10-13 15:56:54.262305,4065.57575717,0,4158.8181814,0,4193.84848443,0,4205.18181776,0,4193.84848443,0,4170.66666625,0,4174.27272686,2678.78787852,4222.18181776,1664.9696968,4197.45454503,0,4169.1212117,0,4168.60606019,0,4083.09090868,0,4122.75757535,0,4176.84848443,0,42.0,42.0,?
2017-10-13 15:56:54.263607,4068.66666626,0,4157.27272686,0,4194.36363594,0,4188.69696928,0,4189.21212079,0,4164.48484807,0,4171.69696928,2678.78787852,4206.72727231,1664.9696968,4195.39393897,543.999999946,4165.5151511,0,4173.75757534,0,4081.03030262,0,4130.48484807,0,4176.84848443,0,42.0,42.0,?
2017-10-13 15:56:54.264123,4062.99999959,0,4157.27272686,0,4190.24242382,0,4185.60606019,0,4189.72727231,0,4163.45454504,0,4171.18181776,2678.78787852,4209.8181814,1664.9696968,4192.8181814,543.999999946,4161.39393898,1722.66666649,4170.66666625,0,4086.69696929,0,4135.12121171,0,4179.42424201,0,42.0,42.0,?
2017-10-13 15:56:54.265190,4059.9090905,0,4155.72727231,0,4188.18181776,0,4180.45454504,0,4188.18181776,0,4160.36363595,0,4174.78787837,2678.78787852,4219.09090867,1664.9696968,4188.69696928,543.999999946,4159.33333292,1722.66666649,4161.39393898,1318.78787866,4094.93939353,0,4129.45454504,0,4175.30302989,0,42.0,42.0,?
2017-10-13 15:56:54.266149,4062.48484808,0,4156.24242383,0,4189.72727231,0,4173.24242383,0,4188.18181776,0,4155.2121208,0,4175.30302989,2678.78787852,4217.03030261,1664.9696968,4176.84848443,543.999999946,4158.30302989,1722.66666649,4159.84848443,1318.78787866,4094.93939353,453.333333288,4124.81818141,0,4172.72727231,0,42.0,42.0,?
2017-10-13 15:56:54.267204,4059.39393899,0,4156.24242383,0,4190.24242382,0,4173.75757534,0,4191.78787837,0,4156.24242383,0,4175.8181814,2678.78787852,4215.99999958,1664.9696968,4170.66666625,543.999999946,4163.96969655,1722.66666649,4161.39393898,1318.78787866,4091.84848444,453.333333288,4126.36363595,1533.09090894,4172.72727231,0,42.0,42.0,?
2017-10-13 15:56:54.268099,4055.78787838,0,4155.2121208,0,4193.33333291,0,4169.63636322,0,4191.27272685,0,4157.27272686,0,4180.45454504,2678.78787852,4218.57575715,1664.9696968,4191.27272685,543.999999946,4168.09090867,1722.66666649,4161.39393898,1318.78787866,4091.33333292,453.333333288,4125.84848444,1533.09090894,4171.69696928,0,42.0,42.0,?
2017-10-13 15:56:54.269098,4060.93939353,0,4156.75757534,0,4201.06060564,0,4168.60606019,0,4189.72727231,0,4157.27272686,0,4184.06060564,2678.78787852,4221.15151473,1664.9696968,4214.96969655,543.999999946,4163.45454504,1722.66666649,4166.54545413,1327.0303029,4092.36363595,453.333333288,4126.36363595,1533.09090894,4174.78787837,0,42.0,42.0,?
