Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-10-13 15:51:36.768666,3899.69696931,0,4080.51515111,0,4049.09090869,0,4123.27272686,0,4145.93939352,0,4154.18181777,0,4197.45454503,0,4145.42424201,0,4149.03030262,0,4175.8181814,0,4048.06060566,0,4130.48484807,0,4096.48484808,0,4121.72727232,0,42.0,42.0,?
2017-10-13 15:51:36.774120,3891.45454507,0,4075.87878747,0,4045.9999996,0,4100.6060602,0,4133.06060565,0,4146.45454504,0,4201.06060564,0,4139.24242383,0,4161.90909049,0,4186.1212117,0,4041.87878747,0,4137.18181777,0,4093.39393898,0,4111.93939353,0,42.0,42.0,?
2017-10-13 15:51:36.782137,3885.27272688,0,4066.09090868,0,4036.72727232,0,4069.18181777,0,4120.18181777,0,4136.15151474,0,4191.27272685,0,4125.84848444,0,4140.78787837,0,4188.18181776,0,4044.45454505,0,4135.63636322,0,4093.9090905,0,4107.30302989,0,42.0,42.0,?
2017-10-13 15:51:36.790145,3892.99999961,0,4070.21212081,0,4040.33333293,0,4082.57575717,0,4124.81818141,0,4139.75757534,0,4188.18181776,0,4139.24242383,0,4146.45454504,0,4178.39393898,0,4051.15151475,0,4127.9090905,0,4098.54545414,0,4111.93939353,0,42.0,42.0,?
2017-10-13 15:51:36.798133,3892.4848481,0,4075.36363596,0,4043.42424202,0,4108.33333292,0,4130.48484807,0,4143.36363595,0,4191.78787837,0,4143.36363595,0,4156.75757534,0,4169.63636322,0,4042.39393899,0,4128.42424201,0,4093.39393898,0,4106.27272686,0,42.0,42.0,?
2017-10-13 15:51:36.806122,3888.36363597,0,4069.18181777,0,4036.72727232,0,4109.36363595,0,4127.9090905,0,4138.2121208,0,4189.21212079,0,4124.81818141,0,4143.87878746,0,4168.60606019,0,4034.66666626,0,4130.99999959,0,4083.6060602,0,4095.45454505,0,42.0,42.0,?
2017-10-13 15:51:36.814179,3888.87878749,0,4065.57575717,0,4032.09090869,0,4106.27272686,0,4125.84848444,0,4138.2121208,0,4188.18181776,0,4121.72727232,0,4137.69696928,0,4163.45454504,0,4041.36363596,0,4126.87878747,0,4084.12121171,0,4095.45454505,0,42.0,42.0,?
2017-10-13 15:51:36.821116,3888.87878749,0,4064.54545414,0,4028.48484808,0,4109.87878747,0,4127.9090905,0,4140.78787837,0,4188.69696928,0,4130.48484807,0,4134.60606019,0,4159.33333292,0,4043.42424202,0,4124.81818141,0,4089.78787838,0,4104.72727232,0,42.0,42.0,?
2017-10-13 15:51:36.829125,3886.30302991,0,4056.3030299,0,4017.66666626,0,4114.5151511,0,4125.33333292,0,4139.75757534,0,4187.15151473,0,4123.27272686,0,4132.54545413,0,4157.27272686,0,4030.03030263,0,4123.78787838,0,4085.15151474,0,4104.72727232,0,42.0,42.0,?
2017-10-13 15:51:36.837106,3878.57575719,0,4049.09090869,0,4000.15151475,0,4112.96969656,0,4110.39393898,0,4124.30302989,0,4186.63636322,0,4101.63636323,0,4124.81818141,0,4138.2121208,0,4007.36363596,0,4110.39393898,0,4061.96969656,0,4088.24242383,0,42.0,42.0,?
2017-10-13 15:51:36.845106,3869.30302992,0,4039.81818141,0,3982.12121172,0,4109.36363595,0,4099.06060565,0,4103.69696929,0,4185.60606019,0,4083.09090868,0,4107.30302989,0,4112.45454504,0,3988.3030299,0,4099.57575717,0,4043.93939353,0,4074.84848444,0,42.0,42.0,?
2017-10-13 15:51:36.853102,3869.30302992,0,4030.54545414,0,3977.9999996,0,4127.39393898,0,4107.30302989,0,4103.69696929,0,4184.57575716,0,4081.03030262,0,4098.03030262,0,4111.93939353,0,3988.3030299,0,4103.69696929,0,4048.57575717,0,4074.84848444,0,42.0,42.0,?
2017-10-13 15:51:36.861109,3870.84848446,0,4024.36363596,0,3974.393939,0,4144.39393898,0,4112.45454504,0,4110.9090905,0,4185.60606019,0,4084.63636323,0,4103.18181777,0,4115.54545413,0,3982.12121172,0,4104.2121208,0,4042.9090905,0,4068.15151474,0,42.0,42.0,?
2017-10-13 15:51:36.873073,3862.0909087,0,4013.03030263,0,3958.42424203,0,4120.69696928,0,4098.54545414,0,4101.63636323,0,4186.1212117,0,4077.42424202,0,4092.87878747,0,4096.48484808,0,3959.45454506,0,4093.9090905,0,4019.21212081,0,4051.15151475,0,42.0,42.0,?
2017-10-13 15:51:36.881153,3862.0909087,0,4010.96969657,0,3957.90909051,0,4095.96969656,0,4089.27272686,0,4093.39393898,0,4181.99999958,0,4075.36363596,0,4084.63636323,0,4091.84848444,0,3958.93939354,0,4088.75757535,0,4018.6969693,0,4047.54545414,0,42.0,42.0,?
2017-10-13 15:51:36.884852,3871.87878749,0,4025.90909051,0,3976.96969657,0,4124.30302989,0,4103.18181777,0,4101.12121171,0,4180.96969655,0,4093.9090905,0,4112.45454504,0,4115.03030262,0,3986.24242384,0,4099.57575717,0,4040.84848444,0,4059.9090905,0,42.0,42.0,?
2017-10-13 15:51:36.892167,3864.66666628,0,4028.48484808,0,3973.87878748,0,4151.60606019,0,4111.93939353,0,4104.72727232,0,4181.48484807,0,4098.03030262,0,4120.69696928,0,4120.18181777,0,3993.45454506,0,4110.9090905,0,4042.9090905,0,4058.87878747,0,42.0,42.0,?
2017-10-13 15:51:36.900128,3851.27272689,0,4014.57575717,0,3953.78787839,0,4115.03030262,0,4098.54545414,0,4096.99999959,0,4175.30302989,0,4074.33333293,0,4092.87878747,0,4099.57575717,0,3973.87878748,0,4104.72727232,0,4024.36363596,0,4040.33333293,0,42.0,42.0,?
2017-10-13 15:51:36.908141,3854.36363598,0,4016.12121172,0,3960.48484809,0,4093.9090905,0,4094.42424201,0,4096.48484808,0,4170.15151473,0,4071.24242384,0,4080.51515111,0,4096.48484808,0,3968.72727233,0,4099.06060565,0,4023.84848445,0,4040.33333293,0,42.0,42.0,?
2017-10-13 15:51:36.916170,3868.27272689,0,4031.57575717,0,3978.51515112,0,4133.06060565,0,4111.42424201,0,4108.84848444,0,4175.30302989,0,4096.99999959,0,4108.33333292,0,4115.03030262,0,3987.27272687,0,4108.84848444,0,4041.87878747,0,4058.87878747,0,42.0,42.0,?
2017-10-13 15:51:36.924110,3868.7878784,0,4039.3030299,0,3983.15151475,0,4151.60606019,0,4116.57575716,0,4117.09090868,0,4178.90909049,0,4107.30302989,0,4129.96969656,0,4128.42424201,0,4003.75757536,0,4114.5151511,0,4054.24242384,0,4067.63636323,0,42.0,42.0,?
2017-10-13 15:51:36.932863,3861.57575719,0,4038.27272687,0,3987.78787839,0,4118.12121171,0,4105.24242383,0,4108.33333292,0,4173.75757534,0,4092.36363595,0,4116.57575716,0,4122.24242383,0,4003.24242384,0,4107.81818141,0,4052.69696929,0,4061.45454505,0,42.0,42.0,?
2017-10-13 15:51:36.940105,3863.63636325,0,4036.72727232,0,3992.42424203,0,4100.6060602,0,4105.24242383,0,4099.57575717,0,4172.21212079,0,4085.66666626,0,4111.42424201,0,4113.48484807,0,3997.06060566,0,4106.78787838,0,4045.48484808,0,4057.84848444,0,42.0,42.0,?
